DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
23-05-2020 22:30,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,8471.0,7162184.0
23-05-2020 22:30,4135001,adLQvlD726eNBSB,0.0,0.0,8783.0,6337734.0
23-05-2020 22:30,4135001,bvBOhCH3iADSZry,0.0,0.0,7864.0,6376772.0
23-05-2020 22:30,4135001,iCRJl6heRkivqQ3,0.0,0.0,8627.0,7243220.0
23-05-2020 22:30,4135001,ih0vzX44oOqAx2f,0.0,0.0,8395.0,6248938.0
23-05-2020 22:30,4135001,pkci93gMrogZuBj,0.0,0.0,8475.0,7233675.0
23-05-2020 22:30,4135001,rGa61gmuvPhdLxV,0.0,0.0,8152.0,7175293.0
23-05-2020 22:30,4135001,sjndEbLyjtCKgGv,0.0,0.0,8487.0,7081449.0
23-05-2020 22:30,4135001,uHbuxQJl8lW7ozc,0.0,0.0,8493.0,7103746.0
23-05-2020 22:30,4135001,wCURE6d3bPkepu2,0.0,0.0,8605.0,6847830.0
23-05-2020 22:30,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,8543.0,7072762.0
23-05-2020 22:30,4135001,zBIq5rxdHJRwDNY,0.0,0.0,8674.0,6404481.0
23-05-2020 22:30,4135001,zVJPv84UY57bAof,0.0,0.0,8544.0,7180838.0
23-05-2020 22:45,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7966.0,6320403.0
23-05-2020 22:45,4135001,1IF53ai7Xc0U56Y,0.0,0.0,8673.0,6249207.0
23-05-2020 22:45,4135001,3PZuoBAID5Wc2HD,0.0,0.0,8652.0,7053268.0
23-05-2020 22:45,4135001,7JYdWkrLSPkdwr4,0.0,0.0,8450.0,7667220.0
23-05-2020 22:45,4135001,McdE0feGgRqW7Ca,0.0,0.0,8684.0,7224636.0
23-05-2020 22:45,4135001,VHMLBKoKgIrUVDU,0.0,0.0,8611.0,7272332.0
23-05-2020 22:45,4135001,WRmjgnKYAwPKWDb,0.0,0.0,8431.0,7093026.0
23-05-2020 22:45,4135001,YxYtjZvoooNbGkE,0.0,0.0,8559.0,7244680.0
23-05-2020 22:45,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,8589.0,6587728.0
23-05-2020 22:45,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,8471.0,7162184.0
23-05-2020 22:45,4135001,adLQvlD726eNBSB,0.0,0.0,8783.0,6337734.0
23-05-2020 22:45,4135001,bvBOhCH3iADSZry,0.0,0.0,7864.0,6376772.0
23-05-2020 22:45,4135001,iCRJl6heRkivqQ3,0.0,0.0,8627.0,7243220.0
23-05-2020 22:45,4135001,ih0vzX44oOqAx2f,0.0,0.0,8395.0,6248938.0
23-05-2020 22:45,4135001,pkci93gMrogZuBj,0.0,0.0,8475.0,7233675.0
23-05-2020 22:45,4135001,rGa61gmuvPhdLxV,0.0,0.0,8152.0,7175293.0
23-05-2020 22:45,4135001,sjndEbLyjtCKgGv,0.0,0.0,8487.0,7081449.0
23-05-2020 22:45,4135001,uHbuxQJl8lW7ozc,0.0,0.0,8493.0,7103746.0
23-05-2020 22:45,4135001,wCURE6d3bPkepu2,0.0,0.0,8605.0,6847830.0
23-05-2020 22:45,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,8543.0,7072762.0
23-05-2020 22:45,4135001,zBIq5rxdHJRwDNY,0.0,0.0,8674.0,6404481.0
23-05-2020 22:45,4135001,zVJPv84UY57bAof,0.0,0.0,8544.0,7180838.0
23-05-2020 23:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7966.0,6320403.0
23-05-2020 23:00,4135001,1IF53ai7Xc0U56Y,0.0,0.0,8673.0,6249207.0
23-05-2020 23:00,4135001,3PZuoBAID5Wc2HD,0.0,0.0,8652.0,7053268.0
23-05-2020 23:00,4135001,7JYdWkrLSPkdwr4,0.0,0.0,8450.0,7667220.0
23-05-2020 23:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,8684.0,7224636.0
23-05-2020 23:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,8611.0,7272332.0
23-05-2020 23:00,4135001,WRmjgnKYAwPKWDb,0.0,0.0,8431.0,7093026.0
23-05-2020 23:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,8559.0,7244680.0
23-05-2020 23:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,8589.0,6587728.0
23-05-2020 23:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,8471.0,7162184.0
23-05-2020 23:00,4135001,adLQvlD726eNBSB,0.0,0.0,8783.0,6337734.0
23-05-2020 23:00,4135001,bvBOhCH3iADSZry,0.0,0.0,7864.0,6376772.0
23-05-2020 23:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,8627.0,7243220.0
23-05-2020 23:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,8395.0,6248938.0
23-05-2020 23:00,4135001,pkci93gMrogZuBj,0.0,0.0,8475.0,7233675.0
23-05-2020 23:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,8152.0,7175293.0
23-05-2020 23:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,8487.0,7081449.0
23-05-2020 23:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,8493.0,7103746.0
23-05-2020 23:00,4135001,wCURE6d3bPkepu2,0.0,0.0,8605.0,6847830.0
23-05-2020 23:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,8543.0,7072762.0
23-05-2020 23:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,8674.0,6404481.0
23-05-2020 23:00,4135001,zVJPv84UY57bAof,0.0,0.0,8544.0,7180838.0
23-05-2020 23:15,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7966.0,6320403.0
23-05-2020 23:15,4135001,1IF53ai7Xc0U56Y,0.0,0.0,8673.0,6249207.0
23-05-2020 23:15,4135001,3PZuoBAID5Wc2HD,0.0,0.0,8652.0,7053268.0
23-05-2020 23:15,4135001,7JYdWkrLSPkdwr4,0.0,0.0,8450.0,7667220.0
23-05-2020 23:15,4135001,McdE0feGgRqW7Ca,0.0,0.0,8684.0,7224636.0
23-05-2020 23:15,4135001,VHMLBKoKgIrUVDU,0.0,0.0,8611.0,7272332.0
23-05-2020 23:15,4135001,WRmjgnKYAwPKWDb,0.0,0.0,8431.0,7093026.0
23-05-2020 23:15,4135001,YxYtjZvoooNbGkE,0.0,0.0,8559.0,7244680.0
23-05-2020 23:15,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,8589.0,6587728.0
23-05-2020 23:15,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,8471.0,7162184.0
23-05-2020 23:15,4135001,adLQvlD726eNBSB,0.0,0.0,8783.0,6337734.0
23-05-2020 23:15,4135001,bvBOhCH3iADSZry,0.0,0.0,7864.0,6376772.0
23-05-2020 23:15,4135001,iCRJl6heRkivqQ3,0.0,0.0,8627.0,7243220.0
23-05-2020 23:15,4135001,ih0vzX44oOqAx2f,0.0,0.0,8395.0,6248938.0
23-05-2020 23:15,4135001,pkci93gMrogZuBj,0.0,0.0,8475.0,7233675.0
23-05-2020 23:15,4135001,rGa61gmuvPhdLxV,0.0,0.0,8152.0,7175293.0
23-05-2020 23:15,4135001,sjndEbLyjtCKgGv,0.0,0.0,8487.0,7081449.0
23-05-2020 23:15,4135001,uHbuxQJl8lW7ozc,0.0,0.0,8493.0,7103746.0
23-05-2020 23:15,4135001,wCURE6d3bPkepu2,0.0,0.0,8605.0,6847830.0
23-05-2020 23:15,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,8543.0,7072762.0
23-05-2020 23:15,4135001,zBIq5rxdHJRwDNY,0.0,0.0,8674.0,6404481.0
23-05-2020 23:15,4135001,zVJPv84UY57bAof,0.0,0.0,8544.0,7180838.0
23-05-2020 23:30,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7966.0,6320403.0
23-05-2020 23:30,4135001,1IF53ai7Xc0U56Y,0.0,0.0,8673.0,6249207.0
23-05-2020 23:30,4135001,3PZuoBAID5Wc2HD,0.0,0.0,8652.0,7053268.0
23-05-2020 23:30,4135001,7JYdWkrLSPkdwr4,0.0,0.0,8450.0,7667220.0
23-05-2020 23:30,4135001,McdE0feGgRqW7Ca,0.0,0.0,8684.0,7224636.0
23-05-2020 23:30,4135001,VHMLBKoKgIrUVDU,0.0,0.0,8611.0,7272332.0
23-05-2020 23:30,4135001,WRmjgnKYAwPKWDb,0.0,0.0,8431.0,7093026.0
23-05-2020 23:30,4135001,YxYtjZvoooNbGkE,0.0,0.0,8559.0,7244680.0
23-05-2020 23:30,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,8589.0,6587728.0
23-05-2020 23:30,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,8471.0,7162184.0
23-05-2020 23:30,4135001,adLQvlD726eNBSB,0.0,0.0,8783.0,6337734.0
23-05-2020 23:30,4135001,bvBOhCH3iADSZry,0.0,0.0,7864.0,6376772.0
23-05-2020 23:30,4135001,iCRJl6heRkivqQ3,0.0,0.0,8627.0,7243220.0
23-05-2020 23:30,4135001,ih0vzX44oOqAx2f,0.0,0.0,8395.0,6248938.0
23-05-2020 23:30,4135001,pkci93gMrogZuBj,0.0,0.0,8475.0,7233675.0
23-05-2020 23:30,4135001,rGa61gmuvPhdLxV,0.0,0.0,8152.0,7175293.0
23-05-2020 23:30,4135001,sjndEbLyjtCKgGv,0.0,0.0,8487.0,7081449.0
23-05-2020 23:30,4135001,uHbuxQJl8lW7ozc,0.0,0.0,8493.0,7103746.0
23-05-2020 23:30,4135001,wCURE6d3bPkepu2,0.0,0.0,8605.0,6847830.0
23-05-2020 23:30,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,8543.0,7072762.0
23-05-2020 23:30,4135001,zBIq5rxdHJRwDNY,0.0,0.0,8674.0,6404481.0
23-05-2020 23:30,4135001,zVJPv84UY57bAof,0.0,0.0,8544.0,7180838.0
23-05-2020 23:45,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7966.0,6320403.0
23-05-2020 23:45,4135001,1IF53ai7Xc0U56Y,0.0,0.0,8673.0,6249207.0
23-05-2020 23:45,4135001,3PZuoBAID5Wc2HD,0.0,0.0,8652.0,7053268.0
23-05-2020 23:45,4135001,7JYdWkrLSPkdwr4,0.0,0.0,8450.0,7667220.0
23-05-2020 23:45,4135001,McdE0feGgRqW7Ca,0.0,0.0,5427.5,7224636.0
23-05-2020 23:45,4135001,VHMLBKoKgIrUVDU,0.0,0.0,8611.0,7272332.0
23-05-2020 23:45,4135001,WRmjgnKYAwPKWDb,0.0,0.0,8431.0,7093026.0
23-05-2020 23:45,4135001,YxYtjZvoooNbGkE,0.0,0.0,8559.0,7244680.0
23-05-2020 23:45,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,8589.0,6587728.0
23-05-2020 23:45,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,8471.0,7162184.0
23-05-2020 23:45,4135001,adLQvlD726eNBSB,0.0,0.0,8783.0,6337734.0
23-05-2020 23:45,4135001,bvBOhCH3iADSZry,0.0,0.0,4493.714286,6376772.0
23-05-2020 23:45,4135001,iCRJl6heRkivqQ3,0.0,0.0,8627.0,7243220.0
23-05-2020 23:45,4135001,ih0vzX44oOqAx2f,0.0,0.0,8395.0,6248938.0
23-05-2020 23:45,4135001,pkci93gMrogZuBj,0.0,0.0,8475.0,7233675.0
23-05-2020 23:45,4135001,rGa61gmuvPhdLxV,0.0,0.0,8152.0,7175293.0
23-05-2020 23:45,4135001,sjndEbLyjtCKgGv,0.0,0.0,4243.5,7081449.0
23-05-2020 23:45,4135001,uHbuxQJl8lW7ozc,0.0,0.0,8493.0,7103746.0
23-05-2020 23:45,4135001,wCURE6d3bPkepu2,0.0,0.0,3687.857143,6847830.0
23-05-2020 23:45,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,8543.0,7072762.0
23-05-2020 23:45,4135001,zBIq5rxdHJRwDNY,0.0,0.0,8674.0,6404481.0
23-05-2020 23:45,4135001,zVJPv84UY57bAof,0.0,0.0,8544.0,7180838.0
24-05-2020 00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,995.75,6320403.0
24-05-2020 00:00,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6249207.0
24-05-2020 00:00,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7053268.0
24-05-2020 00:00,4135001,7JYdWkrLSPkdwr4,0.0,0.0,1207.142857,7667220.0
24-05-2020 00:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7224636.0
24-05-2020 00:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,1230.142857,7272332.0
24-05-2020 00:00,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7093026.0
24-05-2020 00:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7244680.0
24-05-2020 00:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6587728.0
24-05-2020 00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7162184.0
24-05-2020 00:00,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6337734.0
24-05-2020 00:00,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6376772.0
24-05-2020 00:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7243220.0
24-05-2020 00:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6248938.0
24-05-2020 00:00,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7233675.0
24-05-2020 00:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7175293.0
24-05-2020 00:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7081449.0
24-05-2020 00:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7103746.0
24-05-2020 00:00,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6847830.0
24-05-2020 00:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,2135.75,7072762.0
24-05-2020 00:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,1239.142857,6404481.0
24-05-2020 00:00,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7180838.0
24-05-2020 00:15,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6320403.0
24-05-2020 00:15,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6249207.0
24-05-2020 00:15,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7053268.0
24-05-2020 00:15,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7667220.0
24-05-2020 00:15,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7224636.0
24-05-2020 00:15,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7272332.0
24-05-2020 00:15,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7093026.0
24-05-2020 00:15,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7244680.0
24-05-2020 00:15,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6587728.0
24-05-2020 00:15,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7162184.0
24-05-2020 00:15,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6337734.0
24-05-2020 00:15,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6376772.0
24-05-2020 00:15,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7243220.0
24-05-2020 00:15,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6248938.0
24-05-2020 00:15,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7233675.0
24-05-2020 00:15,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7175293.0
24-05-2020 00:15,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7081449.0
24-05-2020 00:15,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7103746.0
24-05-2020 00:15,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6847830.0
24-05-2020 00:15,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7072762.0
24-05-2020 00:15,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6404481.0
24-05-2020 00:15,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7180838.0
24-05-2020 00:30,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6320403.0
24-05-2020 00:30,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6249207.0
24-05-2020 00:30,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7053268.0
24-05-2020 00:30,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7667220.0
24-05-2020 00:30,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7224636.0
24-05-2020 00:30,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7272332.0
24-05-2020 00:30,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7093026.0
24-05-2020 00:30,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7244680.0
24-05-2020 00:30,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6587728.0
24-05-2020 00:30,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7162184.0
24-05-2020 00:30,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6337734.0
24-05-2020 00:30,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6376772.0
24-05-2020 00:30,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7243220.0
24-05-2020 00:30,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6248938.0
24-05-2020 00:30,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7233675.0
24-05-2020 00:30,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7175293.0
24-05-2020 00:30,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7081449.0
24-05-2020 00:30,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7103746.0
24-05-2020 00:30,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6847830.0
24-05-2020 00:30,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7072762.0
24-05-2020 00:30,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6404481.0
24-05-2020 00:30,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7180838.0
24-05-2020 00:45,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6320403.0
24-05-2020 00:45,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6249207.0
24-05-2020 00:45,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7053268.0
24-05-2020 00:45,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7667220.0
24-05-2020 00:45,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7224636.0
24-05-2020 00:45,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7272332.0
24-05-2020 00:45,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7093026.0
24-05-2020 00:45,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7244680.0
24-05-2020 00:45,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6587728.0
24-05-2020 00:45,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7162184.0
24-05-2020 00:45,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6337734.0
24-05-2020 00:45,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6376772.0
24-05-2020 00:45,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7243220.0
24-05-2020 00:45,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6248938.0
24-05-2020 00:45,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7233675.0
24-05-2020 00:45,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7175293.0
24-05-2020 00:45,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7081449.0
24-05-2020 00:45,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7103746.0
24-05-2020 00:45,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6847830.0
24-05-2020 00:45,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7072762.0
24-05-2020 00:45,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6404481.0
24-05-2020 00:45,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7180838.0
24-05-2020 01:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6320403.0
24-05-2020 01:00,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6249207.0
24-05-2020 01:00,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7053268.0
24-05-2020 01:00,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7667220.0
24-05-2020 01:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7224636.0
24-05-2020 01:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7272332.0
24-05-2020 01:00,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7093026.0
24-05-2020 01:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7244680.0
24-05-2020 01:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6587728.0
24-05-2020 01:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7162184.0
24-05-2020 01:00,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6337734.0
24-05-2020 01:00,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6376772.0
24-05-2020 01:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7243220.0
24-05-2020 01:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6248938.0
24-05-2020 01:00,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7233675.0
24-05-2020 01:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7175293.0
24-05-2020 01:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7081449.0
24-05-2020 01:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7103746.0
24-05-2020 01:00,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6847830.0
24-05-2020 01:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7072762.0
24-05-2020 01:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6404481.0
24-05-2020 01:00,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7180838.0
24-05-2020 01:15,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6320403.0
24-05-2020 01:15,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6249207.0
24-05-2020 01:15,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7053268.0
24-05-2020 01:15,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7667220.0
24-05-2020 01:15,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7224636.0
24-05-2020 01:15,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7272332.0
24-05-2020 01:15,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7093026.0
24-05-2020 01:15,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7244680.0
24-05-2020 01:15,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6587728.0
24-05-2020 01:15,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7162184.0
24-05-2020 01:15,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6337734.0
24-05-2020 01:15,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6376772.0
24-05-2020 01:15,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7243220.0
24-05-2020 01:15,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6248938.0
24-05-2020 01:15,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7233675.0
24-05-2020 01:15,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7175293.0
24-05-2020 01:15,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7081449.0
24-05-2020 01:15,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7103746.0
24-05-2020 01:15,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6847830.0
24-05-2020 01:15,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7072762.0
24-05-2020 01:15,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6404481.0
24-05-2020 01:15,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7180838.0
24-05-2020 01:30,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6320403.0
24-05-2020 01:30,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6249207.0
24-05-2020 01:30,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7053268.0
24-05-2020 01:30,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7667220.0
24-05-2020 01:30,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7224636.0
24-05-2020 01:30,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7272332.0
24-05-2020 01:30,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7093026.0
24-05-2020 01:30,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7244680.0
24-05-2020 01:30,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6587728.0
24-05-2020 01:30,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7162184.0
24-05-2020 01:30,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6337734.0
24-05-2020 01:30,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6376772.0
24-05-2020 01:30,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7243220.0
24-05-2020 01:30,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6248938.0
24-05-2020 01:30,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7233675.0
24-05-2020 01:30,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7175293.0
24-05-2020 01:30,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7081449.0
24-05-2020 01:30,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7103746.0
24-05-2020 01:30,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6847830.0
24-05-2020 01:30,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7072762.0
24-05-2020 01:30,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6404481.0
24-05-2020 01:30,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7180838.0
24-05-2020 01:45,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6320403.0
24-05-2020 01:45,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6249207.0
24-05-2020 01:45,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7053268.0
24-05-2020 01:45,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7667220.0
24-05-2020 01:45,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7224636.0
24-05-2020 01:45,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7272332.0
24-05-2020 01:45,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7093026.0
24-05-2020 01:45,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7244680.0
24-05-2020 01:45,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6587728.0
